CMH	SYR	0.0	0.0	1
CMH	AUS	0.0	0.0	3
CMH	OMA	0.0	0.0	1
CMH	MSN	1.0	2.0	2
CMH	SDF	2.9076	346.0	119
CMH	CLE	4.6602	33735.0	7239
CMH	CAK	5.0039	3808.0	761
CMH	BNA	5.017	45981.0	9165
CMH	IND	5.4469	54104.0	9933
CMH	DAY	5.9182	12298.0	2078
CMI	ABI	0.0	0.0	1
CMI	PIT	2.1701	1250.0	576
CMI	DAY	3.6273	15416.0	4250
CMI	STL	4.0183	5043.0	1255
CMI	PIA	4.6324	1714.0	370
CMI	CVG	6.3794	13518.0	2119
CMI	DFW	9.5562	12318.0	1289
CMI	ATL	9.6927	2113.0	218
CMI	ORD	11.9432	180103.0	15080
CMX	MSP	16.6728	8103.0	486
COD	PIH	0.0	0.0	2
COD	DEN	5.6781	9789.0	1724
COD	SLC	6.6353	31637.0	4768
COD	TWF	14.3333	43.0	3
COD	IDA	16.6667	50.0	3
COD	CPR	81.0	162.0	2
COS	BHM	0.0	0.0	1
COS	SBN	0.0	0.0	1
COS	MTJ	0.0	0.0	1
COS	TUS	0.0	0.0	1
COS	PSP	0.0	0.0	1
COS	IDA	0.0	0.0	1
COS	LNK	0.0	0.0	1
COS	MSN	0.0	0.0	1
COS	GRB	0.0	0.0	1
COS	FAT	0.0	0.0	1
CPR	BIS	5.1926	1537.0	296
CPR	SLC	5.4771	68929.0	12585
CPR	RAP	6.662	13344.0	2003
CPR	ORD	7.4809	980.0	131
CPR	DEN	8.9581	83839.0	9359
CPR	MSP	11.3385	5125.0	452
CPR	OGD	17.0	17.0	1
CPR	PIH	17.6	176.0	10
CPR	TWF	19.5	39.0	2
CPR	GJT	38.6667	116.0	3
CRP	SAT	2.4909	959.0	385
CRP	IAH	6.0212	175932.0	29219
CRP	AUS	6.4098	1955.0	305
CRP	HOU	6.8546	326973.0	47701
CRP	DFW	7.3787	246944.0	33467
CRP	MFE	10.25	41.0	4
CRP	ATL	16.8453	61182.0	3632
CRP	HRL	17.5714	123.0	7
CRP	BRO	18.5	37.0	2
CRW	CHO	0.0	0.0	2
CRW	GSP	0.0	0.0	1
CRW	FWA	0.0	0.0	1
CRW	DAY	0.0	0.0	1
CRW	CLE	4.16	728.0	175
CRW	DTW	4.478	918.0	205
CRW	BNA	5.0	5.0	1
CRW	CLT	5.2548	47656.0	9069
CRW	LGA	5.783	4956.0	857
CRW	LEX	5.9456	874.0	147
CSG	ATL	8.2722	143671.0	17368
CVG	AGS	0.0	0.0	1
CVG	SMF	3.0	3.0	1
CVG	HTS	5.0877	12933.0	2542
CVG	SCE	5.5536	17966.0	3235
CVG	PFN	5.6592	1760.0	311
CVG	XNA	5.9259	19117.0	3226
CVG	SJU	5.9867	2706.0	452
CVG	PIT	6.051	232590.0	38438
CVG	ICT	6.0888	7270.0	1194
CVG	IND	6.1277	131512.0	21462
CWA	MLI	0.0	0.0	1
CWA	MSN	0.0	0.0	1
CWA	ATW	2.127	134.0	63
CWA	MSP	3.0433	3722.0	1223
CWA	MKE	3.1662	2172.0	686
CWA	DTW	11.1287	11763.0	1057
CWA	ORD	20.9225	75614.0	3614
