26464	RSW	BWI	ISP	56.0	03/01	05/01
26464	SAN	PHX	ABQ	56.0	03/01	05/01
26464	PDX	LAS	SEA	56.0	03/01	05/01
26464	BOS	DTW	MCO	56.0	01/01	03/01
26464	SAN	LAS	SLC	56.0	03/01	05/01
26464	PHX	ABQ	LAX	56.0	03/01	05/01
26464	LGA	MEM	LAX	56.0	03/01	05/01
26464	SLC	PHX	SMF	56.0	03/01	05/01
26464	LIT	MDW	IND	56.0	03/01	05/01
26464	SJC	LAX	MDW	56.0	03/01	05/01
26464	HOU	MSY	DAL	56.0	03/01	05/01
26464	LAX	PHX	LAS	56.0	03/01	05/01
26464	STL	MDW	PIT	56.0	03/01	05/01
26464	LAX	MDW	FLL	56.0	03/01	05/01
26464	PHX	LAS	LAX	56.0	03/01	05/01
26464	MCI	MCO	RSW	56.0	03/01	05/01
26464	FLL	DTW	BNA	56.0	03/01	05/01
26464	RDU	MDW	DTW	56.0	03/01	05/01
26464	PHX	AUS	DAL	56.0	03/01	05/01
26464	SLC	PHX	MDW	56.0	03/01	05/01
26464	JAN	MDW	IND	56.0	03/01	05/01
26464	SAN	MDW	LAS	56.0	03/01	05/01
26464	MKE	DTW	DCA	56.0	01/01	03/01
26464	SMF	LAX	SJC	56.0	03/01	05/01
26464	HOU	MCO	PVD	56.0	03/01	05/01
26464	TUS	LAS	SAN	56.0	03/01	05/01
26464	SLC	LAS	SLC	56.0	03/01	05/01
26464	OAK	DEN	LAS	56.0	03/01	05/01
26464	LGA	DTW	SEA	56.0	02/01	04/01
26464	STL	PHX	LAS	56.0	03/01	05/01
26464	SEA	MSP	LAX	56.0	01/01	03/01
26464	SMF	LAS	ABQ	56.0	03/01	05/01
26464	MCO	LAS	ONT	56.0	03/01	05/01
26464	MDW	MHT	PHL	56.0	03/01	05/01
26464	TPA	BWI	ISP	56.0	03/01	05/01
26464	LAS	MCI	DAL	56.0	03/01	05/01
26464	MCO	LAS	PDX	56.0	03/01	05/01
26464	MCO	BWI	STL	56.0	03/01	05/01
26464	SAN	MSP	SFO	56.0	02/01	04/01
26464	LAS	HOU	LIT	56.0	03/01	05/01
26464	LAS	MCI	DEN	56.0	03/01	05/01
26464	PHX	LAS	PHX	56.0	03/01	05/01
26464	SNA	OAK	BUR	56.0	03/01	05/01
26464	MCO	LAS	SEA	56.0	03/01	05/01
26464	MDW	BHM	TPA	56.0	03/01	05/01
26464	MDW	LAS	MCO	56.0	03/01	05/01
26464	LAX	MDW	DTW	56.0	03/01	05/01
26464	MEM	LAX	SMF	56.0	02/01	04/01
26464	SEA	MSP	IND	56.0	01/01	03/01
26464	PHX	BNA	JAX	56.0	03/01	05/01
26464	MSN	MSP	SEA	56.0	01/01	03/01
26464	LBB	LAS	SNA	56.0	03/01	05/01
26464	ISP	MDW	DEN	56.0	03/01	05/01
26464	LAX	MDW	MHT	56.0	03/01	05/01
26464	OMA	LAS	SAN	56.0	03/01	05/01
26464	PHX	LAS	SAN	56.0	03/01	05/01
26464	RDU	MCO	RDU	56.0	03/01	05/01
26464	SNA	OAK	ABQ	56.0	03/01	05/01
26464	SJC	LAX	OAK	56.0	03/01	05/01
26464	GRR	MSP	SMF	56.0	01/01	03/01
26464	PIT	BWI	MDW	56.0	03/01	05/01
26464	TUS	OAK	BUR	56.0	03/01	05/01
26464	MDW	LAS	BUR	56.0	03/01	05/01
26464	STL	MDW	IND	56.0	03/01	05/01
26464	TUS	OAK	ABQ	56.0	03/01	05/01
26464	RSW	MDW	IND	56.0	03/01	05/01
26464	GRR	MSP	PHX	56.0	02/01	04/01
26464	MCO	MDW	MHT	56.0	03/01	05/01
26464	LBB	LAS	SAN	56.0	03/01	05/01
26464	DTW	LAX	PHX	56.0	01/01	03/01
26464	LAX	PHX	MEM	56.0	03/01	05/01
26464	RDU	LAS	SAN	56.0	03/01	05/01
26464	SEA	MSP	BWI	56.0	01/01	03/01
26464	BWI	MSP	OMA	56.0	01/01	03/01
26464	MDW	MCO	RSW	56.0	03/01	05/01
26464	LAX	PHX	LAX	56.0	03/01	05/01
26464	PHX	LAS	SNA	56.0	03/01	05/01
26464	JFK	MSP	SFO	56.0	03/01	05/01
26464	SAT	PHX	DEN	56.0	03/01	05/01
26464	OAK	LAS	PHX	56.0	03/01	05/01
26464	TUL	PHX	DEN	56.0	03/01	05/01
26464	DTW	PHX	PHL	56.0	01/01	03/01
26464	MSY	LAS	SNA	56.0	03/01	05/01
26464	OMA	MDW	MHT	56.0	03/01	05/01
26464	OMA	LAS	SNA	56.0	03/01	05/01
26464	LAX	PHX	DTW	56.0	03/01	05/01
26464	SAN	OAK	BUR	56.0	03/01	05/01
26464	OMA	PHX	SMF	56.0	03/01	05/01
26464	PHX	LAX	HOU	56.0	03/01	05/01
26464	PHX	LAX	LAS	56.0	03/01	05/01
26464	IAD	MDW	DEN	56.0	03/01	05/01
26464	IAD	MDW	BWI	56.0	03/01	05/01
26464	MDW	BNA	DTW	56.0	03/01	05/01
26464	SFO	MDW	SFO	56.0	03/01	05/01
26464	SAN	MDW	FLL	56.0	03/01	05/01
26464	SAN	LAS	SNA	56.0	03/01	05/01
26464	MDW	HOU	HRL	56.0	03/01	05/01
26464	MSP	SAN	SMF	56.0	02/01	04/01
26464	SAN	OAK	LAX	56.0	03/01	05/01
26464	JFK	MSP	LAX	56.0	01/01	03/01
26464	ONT	LAS	SAN	56.0	03/01	05/01
26464	SAT	LAS	SAN	56.0	03/01	05/01
26464	MSP	LAX	SMF	56.0	02/01	04/01
26464	SJC	SAN	PHX	56.0	03/01	05/01
26464	SJC	LAX	PHX	56.0	03/01	05/01
26464	STL	MDW	LAS	56.0	03/01	05/01
26464	SNA	PHX	ONT	56.0	03/01	05/01
26464	MDW	LAX	BNA	56.0	03/01	05/01
26464	FNT	LGA	DTW	56.0	03/01	05/01
26464	LAS	MDW	BNA	56.0	03/01	05/01
26464	STL	LAS	MCO	56.0	03/01	05/01
26464	LAX	LAS	CMH	56.0	03/01	05/01
26464	MDW	HOU	AUS	56.0	03/01	05/01
26464	SNA	LAS	PHX	56.0	03/01	05/01
26464	MDW	HOU	ABQ	56.0	03/01	05/01
26464	PHX	MCI	DEN	56.0	03/01	05/01
26464	SJC	LAX	SAT	56.0	03/01	05/01
26464	MSP	SJC	BUR	56.0	02/01	04/01
26464	MCI	MDW	DEN	56.0	03/01	05/01
26464	MCI	DAL	BHM	56.0	03/01	05/01
26464	FLL	DTW	PHX	56.0	02/01	04/01
26464	RDU	BNA	JAX	56.0	03/01	05/01
26464	RSW	BWI	RSW	56.0	03/01	05/01
26464	ATL	MEM	MCI	56.0	03/01	05/01
26464	MCI	MDW	DTW	56.0	03/01	05/01
26464	MCI	MDW	FLL	56.0	03/01	05/01
26464	SDF	PHX	AUS	56.0	03/01	05/01
26464	LAX	HOU	DAL	56.0	03/01	05/01
26464	DTW	FLL	MDW	56.0	03/01	05/01
26464	JAN	HOU	DAL	56.0	03/01	05/01
26464	MSP	SMF	SEA	56.0	01/01	03/01
26464	MDW	DTW	FLL	56.0	03/01	05/01
26464	SAT	HOU	ELP	56.0	03/01	05/01
26464	SAN	OAK	ABQ	56.0	03/01	05/01
26464	LAS	MDW	IND	56.0	03/01	05/01
26464	MSP	PHX	LAX	56.0	01/01	03/01
26464	MSP	SEA	GEG	56.0	01/01	03/01
26464	OAK	MDW	MHT	56.0	03/01	05/01
26464	SMF	LAS	PHX	56.0	03/01	05/01
26464	MDW	DEN	OAK	56.0	03/01	05/01
26464	MCO	BWI	BDL	56.0	03/01	05/01
26464	LAX	PHX	MSP	56.0	03/01	05/01
26464	PHX	MDW	IND	56.0	03/01	05/01
26464	OAK	LAS	SNA	56.0	03/01	05/01
26464	MDW	DEN	LAS	56.0	03/01	05/01
26464	SDF	PHX	DEN	56.0	03/01	05/01
26464	LAS	MDW	LAS	56.0	03/01	05/01
26464	TUS	LAS	SNA	56.0	03/01	05/01
26464	MCI	MDW	IND	56.0	03/01	05/01
26464	LAS	LAX	SAT	56.0	03/01	05/01
26464	OMA	MDW	LAS	56.0	03/01	05/01
26464	SJC	LAS	ABQ	56.0	03/01	05/01
26464	JAX	BNA	MDW	56.0	03/01	05/01
26464	ORF	BWI	MDW	56.0	03/01	05/01
26464	JAX	BNA	MCO	56.0	03/01	05/01
26464	JAX	BNA	MCI	56.0	03/01	05/01
26464	JAX	BNA	LAS	56.0	03/01	05/01
26464	LAS	SAN	SMF	56.0	03/01	05/01
26464	SEA	PHX	ELP	56.0	03/01	05/01
26464	PDX	OAK	ABQ	56.0	03/01	05/01
26464	JAX	BNA	HOU	56.0	03/01	05/01
26464	PHX	LAS	BNA	56.0	03/01	05/01
26464	SAN	PHX	OKC	56.0	03/01	05/01
26464	TUS	OAK	LAX	56.0	03/01	05/01
26464	ONT	PHX	DEN	56.0	03/01	05/01
26464	SDF	MDW	DEN	56.0	03/01	05/01
26464	SAT	MDW	LAX	56.0	03/01	05/01
26464	PDX	OAK	BUR	56.0	03/01	05/01
26464	MSP	SJC	PHX	56.0	02/01	04/01
26464	JAX	BNA	AUS	56.0	03/01	05/01
26464	MHT	BWI	TPA	56.0	03/01	05/01
26464	JAX	BHM	HOU	56.0	03/01	05/01
26464	MSY	LAS	SAN	56.0	03/01	05/01
26464	SAN	BNA	JAX	56.0	03/01	05/01
26464	MCI	MDW	JAN	56.0	03/01	05/01
26464	MHT	BWI	STL	56.0	03/01	05/01
26464	LAX	PHX	ONT	56.0	03/01	05/01
26464	SJC	ONT	SMF	56.0	03/01	05/01
26464	OAK	LAS	CMH	56.0	03/01	05/01
26464	IAD	LAS	MHT	56.0	03/01	05/01
26464	OAK	HOU	DAL	56.0	03/01	05/01
26464	ORF	BWI	AUS	56.0	03/01	05/01
26464	ORF	BWI	BDL	56.0	03/01	05/01
26464	PDX	LAS	ONT	56.0	03/01	05/01
26464	PDX	OAK	LAX	56.0	03/01	05/01
26464	IAD	LAS	DEN	56.0	03/01	05/01
26464	MEM	DTW	PHX	56.0	03/01	05/01
26464	MEM	DTW	PHX	56.0	01/01	03/01
26464	MDW	MCI	STL	56.0	03/01	05/01
26464	MEM	PHX	ELP	56.0	01/01	03/01
26464	OAK	LAS	ONT	56.0	03/01	05/01
26464	LGA	DTW	MEM	56.0	02/01	04/01
26808	MCI	IND	MCI	57.0	03/01	05/01
26808	SFO	LAX	SJC	57.0	03/01	05/01
26808	RDU	MCO	IND	57.0	03/01	05/01
26808	RDU	MDW	SAN	57.0	03/01	05/01
26808	SAT	LAS	ONT	57.0	03/01	05/01
26808	ORF	BWI	HOU	57.0	03/01	05/01
26808	MDW	BNA	RDU	57.0	03/01	05/01
26808	MCI	DAL	ELP	57.0	03/01	05/01
26808	MCI	IND	MCO	57.0	03/01	05/01
26808	LGA	SDF	BWI	57.0	01/01	03/01
26808	ORF	BWI	JAN	57.0	03/01	05/01
26808	MCI	DAL	AUS	57.0	03/01	05/01
26808	MCI	IND	PHX	57.0	03/01	05/01
26808	MCI	LAS	ABQ	57.0	03/01	05/01
26808	MSP	PHX	ELP	57.0	01/01	03/01
26808	LAX	OAK	LAX	57.0	03/01	05/01
26808	SAN	BWI	ORF	57.0	03/01	05/01
26808	OAK	LAS	SLC	57.0	03/01	05/01
26808	LAS	OAK	LAX	57.0	03/01	05/01
26808	ORF	BWI	PVD	57.0	03/01	05/01
26808	OAK	LAS	ONT	57.0	03/01	05/01
26808	SNA	PHX	STL	57.0	03/01	05/01
26808	ORF	BWI	TPA	57.0	03/01	05/01
26808	MSP	ORD	MSP	57.0	02/01	04/01
26808	PVD	MDW	PIT	57.0	03/01	05/01
26808	SFO	MDW	IND	57.0	03/01	05/01
26808	OAK	SAN	TUS	57.0	03/01	05/01
26808	JAN	HOU	DAL	57.0	03/01	05/01
26808	MSP	PHX	LAX	57.0	02/01	04/01
26808	SAN	DTW	LAX	57.0	01/01	03/01
26808	SNA	OAK	LAX	57.0	03/01	05/01
26808	SAT	LAS	SAN	57.0	03/01	05/01
26808	ORF	MDW	DEN	57.0	03/01	05/01
26808	MHT	BWI	AUS	57.0	03/01	05/01
26808	SAN	DTW	PHX	57.0	03/01	05/01
26808	ONT	PHX	OKC	57.0	03/01	05/01
26808	TUS	OAK	LAS	57.0	03/01	05/01
26808	MCI	LAS	PHX	57.0	03/01	05/01
26808	PVD	LAS	SAT	57.0	03/01	05/01
26808	PVD	LAS	RNO	57.0	03/01	05/01
26808	SMF	ONT	SMF	57.0	03/01	05/01
26808	SAN	LAS	ABQ	57.0	03/01	05/01
26808	MEM	PHX	ONT	57.0	02/01	04/01
26808	LAX	LAS	ONT	57.0	03/01	05/01
26808	SLC	OAK	ABQ	57.0	03/01	05/01
26808	SDF	BWI	ORF	57.0	03/01	05/01
26808	SMF	PHX	STL	57.0	03/01	05/01
26808	SLC	LAS	RNO	57.0	03/01	05/01
26808	MCI	LAX	BNA	57.0	03/01	05/01
26808	PVD	LAS	LAX	57.0	03/01	05/01
26808	ISP	MDW	MCI	57.0	03/01	05/01
26808	RNO	PHX	SAN	57.0	03/01	05/01
26808	ISP	MDW	IND	57.0	03/01	05/01
26808	ISP	MDW	DTW	57.0	03/01	05/01
26808	MEM	PHX	LAX	57.0	02/01	04/01
26808	MEM	PHX	ELP	57.0	03/01	05/01
26808	MSY	BWI	MDW	57.0	03/01	05/01
26808	SAN	LAS	BWI	57.0	03/01	05/01
26808	TPA	BWI	PIT	57.0	03/01	05/01
26808	ISP	LAS	SLC	57.0	03/01	05/01
26808	OAK	SAN	PHX	57.0	03/01	05/01
26808	JFK	MSP	LGA	57.0	02/01	04/01
26808	LAS	PHX	BUR	57.0	03/01	05/01
26808	LAS	MDW	OAK	57.0	03/01	05/01
26808	ISP	LAS	ONT	57.0	03/01	05/01
26808	PDX	LAS	SMF	57.0	03/01	05/01
26808	PDX	MCI	DEN	57.0	03/01	05/01
26808	SNA	OAK	BUR	57.0	03/01	05/01
26808	SNA	OAK	ABQ	57.0	03/01	05/01
26808	PVD	BWI	ORF	57.0	03/01	05/01
26808	SLC	MDW	LAX	57.0	03/01	05/01
26808	LAX	PHX	DTW	57.0	03/01	05/01
26808	SEA	PHX	ELP	57.0	03/01	05/01
26808	PDX	MDW	SFO	57.0	03/01	05/01
26808	LAS	PHX	ELP	57.0	03/01	05/01
26808	OAK	LAS	PHX	57.0	03/01	05/01
26808	PDX	MSP	DCA	57.0	01/01	03/01
26808	RNO	PHX	ELP	57.0	03/01	05/01
26808	LIT	DAL	HOU	57.0	03/01	05/01
26808	PDX	MSP	PHX	57.0	01/01	03/01
26808	PVD	BWI	BHM	57.0	03/01	05/01
26808	IND	PHX	SMF	57.0	03/01	05/01
26808	ONT	PHX	DEN	57.0	03/01	05/01
26808	MEM	LAX	ABQ	57.0	01/01	03/01
26808	PDX	OAK	LAS	57.0	03/01	05/01
26808	MCI	BNA	OAK	57.0	03/01	05/01
26808	LAS	AUS	HOU	57.0	03/01	05/01
26808	PDX	PHX	ABQ	57.0	03/01	05/01
26808	SAT	HOU	BNA	57.0	03/01	05/01
26808	IND	MSP	PVD	57.0	03/01	05/01
26808	LAS	BNA	JAX	57.0	03/01	05/01
26808	SAT	LAS	SNA	57.0	03/01	05/01
26808	OAK	PHX	STL	57.0	03/01	05/01
26808	DTW	PHX	LAS	57.0	01/01	03/01
26808	MHT	MDW	CLE	57.0	03/01	05/01
26808	STL	DTW	FLL	57.0	03/01	05/01
26808	RNO	LAS	PHX	57.0	03/01	05/01
26808	SEA	DTW	FLL	57.0	03/01	05/01
26808	SNA	PHX	LAX	57.0	03/01	05/01
26808	PDX	PHX	SMF	57.0	03/01	05/01
26808	PDX	PHX	SNA	57.0	03/01	05/01
26808	LGA	DTW	MDW	57.0	02/01	04/01
26808	MCI	BNA	JAX	57.0	03/01	05/01
26808	RDU	MDW	ISP	57.0	03/01	05/01
26808	PHL	HOU	BWI	57.0	03/01	05/01
26808	SAN	LAS	ONT	57.0	03/01	05/01
26808	PHL	HOU	MDW	57.0	03/01	05/01
26808	TUS	LAS	LAX	57.0	03/01	05/01
26808	RDU	PHX	SMF	57.0	03/01	05/01
26808	MDW	SAT	HOU	57.0	03/01	05/01
26808	RNO	SAN	TUS	57.0	03/01	05/01
26808	SJC	LAS	ONT	57.0	03/01	05/01
26808	SLC	OAK	BUR	57.0	03/01	05/01
26808	SEA	OAK	LAS	57.0	03/01	05/01
26808	SAT	DAL	STL	57.0	03/01	05/01
26808	PHL	LAS	ONT	57.0	03/01	05/01
26808	MCI	MDW	SJC	57.0	03/01	05/01
26808	SEA	LAS	PHX	57.0	03/01	05/01
26808	TPA	FLL	JAX	57.0	03/01	05/01
26808	SLC	LAX	SJC	57.0	03/01	05/01
26808	SAN	LAS	PHX	57.0	03/01	05/01
26808	SLC	BOI	SLC	57.0	03/01	05/01
26808	TPA	FLL	MDW	57.0	03/01	05/01
26808	MCI	OAK	ABQ	57.0	03/01	05/01
26808	MCI	OAK	BUR	57.0	03/01	05/01
26808	PHX	OAK	LAS	57.0	03/01	05/01
26808	PHL	MCO	PHL	57.0	03/01	05/01
26808	PHL	MCO	RSW	57.0	03/01	05/01
26808	MCI	OAK	LAX	57.0	03/01	05/01
26808	MHT	PHL	BNA	57.0	03/01	05/01
26808	SLC	LAS	SAT	57.0	03/01	05/01
26808	IND	LAS	ONT	57.0	03/01	05/01
26808	MDW	PHX	SAT	57.0	03/01	05/01
26808	LAS	PHX	SMF	57.0	03/01	05/01
26808	LAX	MSP	SFO	57.0	03/01	05/01
26808	TPA	MDW	LAX	57.0	03/01	05/01
26808	ONT	OAK	LAS	57.0	03/01	05/01
26808	LAX	PHX	MDW	57.0	03/01	05/01
26808	BOS	LGA	DTW	57.0	01/01	03/01
26808	LAS	PHX	STL	57.0	03/01	05/01
26808	MSP	SNA	SJC	57.0	01/01	03/01
26808	OAK	LAS	ABQ	57.0	03/01	05/01
26808	IND	BWI	ORF	57.0	03/01	05/01
26808	MSP	PHX	SLC	57.0	01/01	03/01
26808	LAS	BWI	SDF	57.0	03/01	05/01
26808	BDL	DTW	BNA	57.0	03/01	05/01
26808	SEA	PHX	ONT	57.0	03/01	05/01
26808	IND	BWI	MCI	57.0	03/01	05/01
26808	MHT	PHL	PBI	57.0	03/01	05/01
26808	MCI	PHX	LAX	57.0	03/01	05/01
26808	MDW	PHX	ELP	57.0	03/01	05/01
26808	LAX	MDW	SJC	57.0	03/01	05/01
26808	PIT	LAS	PHX	57.0	03/01	05/01
26808	MCI	PHX	MHT	57.0	03/01	05/01
26808	IND	BWI	ALB	57.0	03/01	05/01
26808	SLC	PHX	BUR	57.0	03/01	05/01
26808	RNO	LAS	SAN	57.0	03/01	05/01
26808	IAD	MDW	SEA	57.0	03/01	05/01
26808	MSP	PHX	SMF	57.0	03/01	05/01
26808	IAD	MDW	SAN	57.0	03/01	05/01
26808	LAX	PHX	ABQ	57.0	03/01	05/01
26808	LIT	MDW	PHX	57.0	03/01	05/01
26808	PHX	ABQ	LAX	57.0	03/01	05/01
26808	PHX	ABQ	LBB	57.0	03/01	05/01
26808	RNO	MDW	FLL	57.0	03/01	05/01
26808	DFW	MSP	PHX	57.0	02/01	04/01
26808	PIT	LAS	ABQ	57.0	03/01	05/01
26808	PHX	AUS	BWI	57.0	03/01	05/01
26808	LAS	HOU	JAX	57.0	03/01	05/01
26808	PIT	BWI	PIT	57.0	03/01	05/01
26808	DTW	SAN	LAS	57.0	03/01	05/01
26808	IAD	MDW	ISP	57.0	03/01	05/01
26808	PHX	BUR	LAS	57.0	03/01	05/01
26808	SAN	PHX	STL	57.0	03/01	05/01
26808	SFO	LAS	CMH	57.0	03/01	05/01
26808	MDW	MCO	PVD	57.0	03/01	05/01
26808	MSP	SJC	BUR	57.0	01/01	03/01
26808	SNA	LAS	PHX	57.0	03/01	05/01
26808	IAD	MCO	ISP	57.0	03/01	05/01
26808	SLC	PHX	ABQ	57.0	03/01	05/01
26808	IAD	MCO	BHM	57.0	03/01	05/01
26808	SJC	LAX	SJC	57.0	03/01	05/01
26808	IAD	LAS	PHX	57.0	03/01	05/01
26808	MDW	MCI	TUL	57.0	03/01	05/01
26808	IAD	LAS	OAK	57.0	03/01	05/01
26808	MDW	MCI	STL	57.0	03/01	05/01
26808	MDW	MCI	SMF	57.0	03/01	05/01
26808	MDW	MCI	SEA	57.0	03/01	05/01
26808	SDF	MDW	DTW	57.0	03/01	05/01
26808	MDW	MCI	SAN	57.0	03/01	05/01
26808	MDW	MCI	OKC	57.0	03/01	05/01
26808	MDW	MCI	MDW	57.0	03/01	05/01
26808	SEA	PHX	BHM	57.0	03/01	05/01
26808	DTW	PHX	ABQ	57.0	02/01	04/01
26808	OAK	LAS	SAN	57.0	03/01	05/01
26808	ONT	LAS	ONT	57.0	03/01	05/01
26808	MDW	MCI	MCO	57.0	03/01	05/01
26808	RDU	MDW	BDL	57.0	03/01	05/01
26808	MDW	ABQ	LAX	57.0	03/01	05/01
26808	OAK	MDW	FLL	57.0	03/01	05/01
26808	TUL	LAS	ONT	57.0	03/01	05/01
26808	MDW	MCI	DEN	57.0	03/01	05/01
26808	SEA	MSP	SFO	57.0	03/01	05/01
26808	MDW	MCI	DAL	57.0	03/01	05/01
26808	SAN	MDW	CLE	57.0	03/01	05/01
26808	DTW	FLL	DTW	57.0	03/01	05/01
26808	LBB	AUS	MDW	57.0	03/01	05/01
26808	MDW	MCI	BWI	57.0	03/01	05/01
26808	MDW	MCI	BNA	57.0	03/01	05/01
26808	SJC	MDW	MHT	57.0	03/01	05/01
26808	RDU	LAS	ONT	57.0	03/01	05/01
26808	SAN	PHX	ELP	57.0	03/01	05/01
26808	PHX	HOU	JAX	57.0	03/01	05/01
26808	MSN	MSP	SEA	57.0	01/01	03/01
26808	MCO	BWI	STL	57.0	03/01	05/01
26808	LAX	AUS	DAL	57.0	03/01	05/01
26808	LAX	MSP	SMF	57.0	01/01	03/01
26808	PHX	LAS	BOI	57.0	03/01	05/01
26808	HOU	PHX	ABQ	57.0	03/01	05/01
26808	LAS	LAX	SJC	57.0	03/01	05/01
26808	PHX	RNO	PHX	57.0	03/01	05/01
26808	PHX	LAS	BUR	57.0	03/01	05/01
26808	LAX	PHX	LAS	57.0	03/01	05/01
26808	DCA	DTW	DCA	57.0	01/01	03/01
26808	RNO	LAS	LAX	57.0	03/01	05/01
26808	MSN	MSP	SNA	57.0	02/01	04/01
26808	MSP	SAN	OAK	57.0	02/01	04/01
26808	SDF	MDW	MCI	57.0	03/01	05/01
26808	HOU	OAK	LAS	57.0	03/01	05/01
26808	MSP	LAX	ABQ	57.0	03/01	05/01
26808	PHX	LAS	LAX	57.0	03/01	05/01
26808	LAX	OAK	ABQ	57.0	03/01	05/01
26808	LAX	MEM	DTW	57.0	02/01	04/01
26808	MAF	AUS	MDW	57.0	03/01	05/01
26808	LAS	MDW	SFO	57.0	03/01	05/01
26808	LAX	OAK	BUR	57.0	03/01	05/01
26808	LIT	MDW	CMH	57.0	03/01	05/01
26808	MSP	LAX	BNA	57.0	01/01	03/01
26808	DTW	PHX	OKC	57.0	03/01	05/01
26808	SAN	OAK	SNA	57.0	03/01	05/01
26808	ONT	LAS	CMH	57.0	03/01	05/01
26808	SMF	LAX	ABQ	57.0	03/01	05/01
26808	LAS	MAF	DAL	57.0	03/01	05/01
26808	SLC	LAS	LAX	57.0	03/01	05/01
26808	LIT	PHX	STL	57.0	03/01	05/01
26808	MSP	LAX	HOU	57.0	03/01	05/01
26808	SEA	LAS	ABQ	57.0	03/01	05/01
26808	PHX	LAS	ONT	57.0	03/01	05/01
26808	TUS	LAS	ONT	57.0	03/01	05/01
26808	LAX	PHX	STL	57.0	03/01	05/01
26808	PHX	LAS	PHX	57.0	03/01	05/01
26808	SFO	DTW	PHX	57.0	03/01	05/01
26808	OAK	LAX	SAT	57.0	03/01	05/01
26808	MCO	LAS	SMF	57.0	03/01	05/01
26808	SDF	PHX	SAT	57.0	03/01	05/01
26808	PHX	LAS	SAN	57.0	03/01	05/01
26808	DCA	DTW	LGA	57.0	01/01	03/01
26808	STL	MDW	RDU	57.0	03/01	05/01
26808	OMA	LAS	ONT	57.0	03/01	05/01
26808	GRR	MSP	SFO	57.0	02/01	04/01
26808	TPA	SDF	MCO	57.0	03/01	05/01
26808	TUS	MDW	IND	57.0	03/01	05/01
26808	SJC	PHX	STL	57.0	03/01	05/01
26808	RDU	MCO	PVD	57.0	03/01	05/01
26808	TPA	MDW	LAS	57.0	03/01	05/01
26808	BOS	LGA	BOS	57.0	01/01	03/01
26808	DTW	PHX	PDX	57.0	01/01	03/01
26808	MSP	SAN	SJC	57.0	01/01	03/01
26808	LBB	LAS	ONT	57.0	03/01	05/01
26808	MDW	HOU	PHX	57.0	03/01	05/01
26808	PHX	LAS	SNA	57.0	03/01	05/01
26808	ONT	BNA	CMH	57.0	03/01	05/01
26808	PHX	PDX	GEG	57.0	03/01	05/01
26808	MCO	MSY	BHM	57.0	03/01	05/01
26808	SLC	OAK	LAX	57.0	03/01	05/01
26808	LAX	LAS	SNA	57.0	03/01	05/01
26808	MDW	HOU	MCO	57.0	03/01	05/01
26808	SAT	PHX	DEN	57.0	03/01	05/01
26808	RNO	LAS	SNA	57.0	03/01	05/01
26808	MSP	LAX	MDW	57.0	03/01	05/01
26808	MSP	SNA	LAS	57.0	01/01	03/01
26808	SLC	LAS	ABQ	57.0	03/01	05/01
26808	SDF	MDW	SFO	57.0	03/01	05/01
26808	OAK	ABQ	DAL	57.0	03/01	05/01
26808	STL	PHX	DEN	57.0	03/01	05/01
26808	MSP	SAN	TUS	57.0	01/01	03/01
26808	STL	LAS	ONT	57.0	03/01	05/01
26808	PHX	MCO	BHM	57.0	03/01	05/01
26808	OMA	PHX	LAS	57.0	03/01	05/01
26808	SMF	LAX	MDW	57.0	03/01	05/01
26808	RSW	BWI	SDF	57.0	03/01	05/01
26808	SLC	PHX	LAS	57.0	03/01	05/01
26808	PHX	MCO	ISP	57.0	03/01	05/01
26808	RSW	BWI	DEN	57.0	03/01	05/01
26808	SAN	OAK	LAS	57.0	03/01	05/01
26808	RSW	BWI	PVD	57.0	03/01	05/01
26808	OMA	MDW	OAK	57.0	03/01	05/01
26808	MDW	DTW	FNT	57.0	03/01	05/01
26808	LAX	LAS	SLC	57.0	03/01	05/01
26808	MSP	PHX	ABQ	57.0	01/01	03/01
26808	MSP	SEA	SMF	57.0	01/01	03/01
26808	MSP	LAX	OAK	57.0	01/01	03/01
26808	OAK	LAS	SNA	57.0	03/01	05/01
26808	LAX	LAS	SAN	57.0	03/01	05/01
26808	SEA	PHX	SLC	57.0	03/01	05/01
26808	STL	MDW	LAX	57.0	03/01	05/01
26808	SLC	LAS	PHX	57.0	03/01	05/01
26808	STL	MCI	DEN	57.0	03/01	05/01
26808	PVD	MDW	LAS	57.0	03/01	05/01
26808	JAX	BNA	MDW	57.0	03/01	05/01
26808	ONT	PHX	STL	57.0	03/01	05/01
26808	JAX	BNA	MCO	57.0	03/01	05/01
26808	MSP	SJC	SNA	57.0	01/01	03/01
26808	PVD	MDW	LAX	57.0	03/01	05/01
26808	MSY	LAS	ONT	57.0	03/01	05/01
26808	JAX	BNA	JAX	57.0	03/01	05/01
26808	JAX	BNA	PVD	57.0	03/01	05/01
26808	SNA	OAK	LAS	57.0	03/01	05/01
26808	MCI	DAL	LIT	57.0	03/01	05/01
26808	MCI	DAL	STL	57.0	03/01	05/01
26808	SLC	LAS	MCO	57.0	03/01	05/01
26808	JAX	BNA	BWI	57.0	03/01	05/01
26808	MHT	BWI	STL	57.0	03/01	05/01
26808	PVD	MDW	MCO	57.0	03/01	05/01
26808	BDL	DTW	FLL	57.0	02/01	04/01
26808	PVD	MCO	STL	57.0	03/01	05/01
26808	OAK	HOU	DAL	57.0	03/01	05/01
