201	9.011523512653032	ACT
202	8.9850695596458	FAY
203	8.981681639973862	DLH
204	8.947285869349132	CWA
205	8.913146539151807	MLB
206	8.887790764195326	GNV
207	8.864181369765426	TWF
208	8.857372832825773	FLG
209	8.839131752546109	HLN
210	8.825118970345061	TOL
211	8.777555453213056	RDD
212	8.767173396684006	SMX
213	8.746557354543503	PIH
214	8.729558869558568	SJT
215	8.710454688248527	EKO
216	8.701180027529253	TYR
217	8.691818541575723	CLL
218	8.657824321155983	TRI
219	8.649623978596727	BRO
220	8.632662441222351	DHN
221	8.6164953924901	SPI
222	8.580543506917	BQN
223	8.564076777315087	CSG
224	8.55159461813357	DBQ
225	8.532869670801245	CIC
226	8.529911963824013	ERI
227	8.514790306799927	SIT
228	8.495560891289124	OXR
229	8.466320861042481	GFK
230	8.45553053102413	COD
231	8.440528106480752	ELM
232	8.422662707570003	TXK
233	8.408493774492896	ABY
234	8.37793112408273	IPL
235	8.344267356262645	CHO
236	8.329899292995725	LCH
237	8.32579052588609	GUC
238	8.322880021769905	OAJ
239	8.294549515143679	OME
240	8.29154650988391	OTZ
241	8.289037098278483	MOT
242	8.266935347610456	GGG
243	8.262816937670928	CEC
244	8.249575150000199	BET
245	8.242756345714477	MQT
246	8.24143968982973	EYW
247	8.20685642839965	VLD
248	8.19478163844336	GTR
249	8.17948018535889	IYK
250	8.173857454773621	HHH
251	8.16961956172385	BQK
252	8.098034756176071	MCN
253	8.097730573664219	PSE
254	8.055475141757274	BGM
255	7.938445551164788	BTM
256	7.938088726896952	LYH
257	7.890582534656536	SCC
257	7.890582534656536	WRG
257	7.890582534656536	PSG
257	7.890582534656536	CDV
257	7.890582534656536	BRW
257	7.890582534656536	YAK
263	7.862497197230545	ADQ
264	7.8434564043761155	EWN
265	7.818027938530729	MEI
265	7.818027938530729	LWS
267	7.784057002639929	SCE
268	7.764296006450518	FLO
269	7.6487397889562425	PMD
270	7.6246189861593985	ROW
271	7.592366128519796	RFD
272	7.475339236566737	SLE
273	7.4377951216719325	STX
274	7.426549072397305	ACY
275	7.385851078125209	TTN
276	7.351799869057777	ACK
277	7.346655163176539	PLN
278	7.311218384419629	YKM
279	7.307872780763706	GCC
280	7.254884810077338	BLI
281	7.179307969504034	SUX
282	7.154615356913663	BPT
283	7.111512116496157	TUP
284	7.085064293952548	RKS
285	7.044032897274685	ALO
286	7.011213987350367	APF
287	6.966024187106113	WYS
288	6.9650803456014065	CMX
289	6.912742820493176	CDC
290	6.810142450115136	ILG
291	6.669498089857879	MKG
292	6.661854740545311	RHI
293	6.638567789166521	TEX
294	6.610696044717759	LWB
295	6.553933404025811	AKN
296	6.501289670540389	HTS
297	6.366470447731438	DLG
298	6.363028103540465	INL
299	6.297109319933935	OTH
300	6.295266001439646	LMT
301	6.0014148779611505	BJI
302	5.961005339623274	SOP
303	5.940171252720432	ADK
304	5.857933154483459	GST
305	5.541263545158426	MTH
306	4.990432586778736	ITH
307	4.976733742420574	EAU
308	3.044522437723423	Origin
308	3.044522437723423	Dest
310	2.833213344056216	ISO
311	2.0794415416798357	CYS
311	2.0794415416798357	PIR
313	1.9459101490553132	OGD
314	1.3862943611198906	GLH
314	1.3862943611198906	PUB
314	1.3862943611198906	PVU
317	0.6931471805599453	MKC
318	0.0	BFF
